date,AM_PM,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
9/3/19,PM,5,780,2235,6.2,2.2,M,M,M,M
9/3/19,PM,6,760.7,2438,M,M,295,21,130,2
9/3/19,PM,6,732.7,2743,M,M,290,20,128,2
9/3/19,PM,5,723,2851,3.6,-3.4,M,M,M,M
9/3/19,PM,5,706,3043,2.2,-2.4,M,M,M,M
9/3/19,PM,6,705.6,3048,M,M,280,21,125,2
9/3/19,PM,4,700,3122,2.2,-2.7,280,21,124,2
9/3/19,PM,5,693,3203,1.8,-3.1,M,M,M,M
9/3/19,PM,5,686,3285,3,-7,M,M,M,M
9/3/19,PM,5,682,3332,3,-8,M,M,M,M
9/3/19,PM,6,680.3,3352,M,M,265,22,121,3
9/3/19,PM,5,678,3379,3.4,-22.6,M,M,M,M
9/3/19,PM,5,676,3403,3.6,-28.4,M,M,M,M
9/3/19,PM,5,674,3427,3.6,-26.4,M,M,M,M
9/3/19,PM,5,671,3463,3.8,-12.2,M,M,M,M
9/3/19,PM,5,667,3511,3.4,-8.6,M,M,M,M
9/3/19,PM,5,655,3657,2.8,-10.2,M,M,M,M
9/3/19,PM,6,655,3657,M,M,265,19,118,3
9/3/19,PM,5,641,3831,1.6,-16.4,M,M,M,M
9/3/19,PM,5,629,3982,1,-48,M,M,M,M
9/3/19,PM,6,606.9,4267,M,M,280,20,113,3
9/3/19,PM,5,597,4398,-1.5,-50.5,M,M,M,M
9/3/19,PM,5,564,4846,-5.1,-49.1,M,M,M,M
9/3/19,PM,6,561.8,4876,M,M,275,23,111,4
9/3/19,PM,5,525,5405,-7.1,-48.1,M,M,M,M
9/3/19,PM,4,500,5790,-10.7,-43.7,285,25,108,5
9/3/19,PM,6,499.9,5791,M,M,285,27,108,5
9/3/19,PM,6,480.3,6096,M,M,290,27,108,6
9/3/19,PM,5,473,6213,-14.3,-57.3,M,M,M,M
9/3/19,PM,6,461.4,6400,M,M,310,30,109,6
9/3/19,PM,5,456,6489,-14.9,-59.9,M,M,M,M
9/3/19,PM,5,436,6826,-17.3,-61.3,M,M,M,M
9/3/19,PM,6,425.4,7010,M,M,300,30,111,7
9/3/19,PM,6,408.4,7315,M,M,315,27,112,8
9/3/19,PM,4,400,7470,-23.3,-58.3,315,32,113,8
9/3/19,PM,6,391.7,7620,M,M,310,34,113,8
9/3/19,PM,5,358,8267,-30.7,-48.7,M,M,M,M
9/3/19,PM,5,351,8407,-31.7,-44.7,M,M,M,M
9/3/19,PM,6,344.7,8534,M,M,310,49,116,10
9/3/19,PM,5,334,8755,-34.5,-51.5,M,M,M,M
9/3/19,PM,5,328,8881,-34.9,-57.9,M,M,M,M
9/3/19,PM,5,316,9140,-36.3,-56.3,M,M,M,M
9/3/19,PM,6,315.8,9144,M,M,325,54,119,12
9/3/19,PM,6,302.3,9448,M,M,330,55,121,13
9/3/19,PM,4,300,9500,-39.5,-54.5,330,55,121,13
9/3/19,PM,5,290,9731,-40.5,-58.5,M,M,M,M
9/3/19,PM,4,250,10730,-46.1,-66.1,330,107,129,18
9/3/19,PM,5,242,10945,-47.7,-68.7,M,M,M,M
9/3/19,PM,6,241,10972,M,M,330,110,131,19
9/3/19,PM,5,231,11252,-46.1,-72.1,M,M,M,M
9/3/19,PM,6,230.1,11277,M,M,335,73,132,21
9/3/19,PM,6,200.2,12192,M,M,330,41,135,23
9/3/19,PM,4,200,12200,-53.3,-75.3,330,45,135,24
9/3/19,PM,5,182,12798,-58.5,-75.5,M,M,M,M
9/3/19,PM,6,181.9,12801,M,M,305,35,135,25
9/3/19,PM,6,173.2,13106,M,M,275,42,134,25
9/3/19,PM,5,160,13598,-62.5,-82.5,M,M,M,M
9/3/19,PM,5,153,13874,-61.7,-80.7,M,M,M,M
9/3/19,PM,5,151,13956,-59.9,-82.9,M,M,M,M
9/3/19,PM,4,150,14000,-60.3,-80.3,300,77,131,28
9/3/19,PM,6,149.5,14020,M,M,300,78,131,28
9/3/19,PM,5,149,14042,-60.3,-76.3,M,M,M,M
9/3/19,PM,5,147,14126,-60.7,-81.7,M,M,M,M
9/3/19,PM,5,139,14474,-59.9,-90.9,M,M,M,M
9/3/19,PM,6,135.5,14630,M,M,300,46,131,30
9/3/19,PM,5,131,14841,-62.3,-92.3,M,M,M,M
9/3/19,PM,5,129,14936,-60.7,-91.7,M,M,M,M
9/3/19,PM,5,124,15182,-60.1,-91.1,M,M,M,M
9/3/19,PM,6,122.9,15240,M,M,280,61,129,32
9/3/19,PM,5,120,15387,-57.3,-89.3,M,M,M,M
9/3/19,PM,6,117,15544,M,M,270,40,129,33
9/3/19,PM,5,114,15709,-59.3,-90.3,M,M,M,M
9/3/19,PM,5,109,15990,-58.1,-89.1,M,M,M,M
9/3/19,PM,5,104,16284,-59.1,-90.1,M,M,M,M
9/3/19,PM,5,102,16406,-58.5,-89.5,M,M,M,M
9/3/19,PM,4,100,16530,-59.1,-90.1,260,42,126,34
9/3/19,PM,5,97.6,16681,-60.5,-91.5,M,M,M,M
9/3/19,PM,6,87.3,17373,M,M,280,25,125,35
9/3/19,PM,5,85,17541,-59.7,-90.7,M,M,M,M
9/3/19,PM,6,83.1,17678,M,M,255,32,124,36
9/3/19,PM,5,80.5,17878,-61.7,-91.7,M,M,M,M
9/3/19,PM,6,79.2,17983,M,M,270,40,123,36
9/3/19,PM,5,75.5,18277,-58.5,-89.5,M,M,M,M
9/3/19,PM,6,75.4,18288,M,M,275,32,123,37
9/3/19,PM,5,72.6,18522,-59.9,-90.9,M,M,M,M
9/3/19,PM,6,71.8,18592,M,M,270,33,123,37
9/3/19,PM,4,70,18760,-58.7,-89.7,285,32,122,38
9/3/19,PM,6,68.5,18897,M,M,295,29,122,38
9/3/19,PM,5,66.2,19111,-56.5,-88.5,M,M,M,M
9/3/19,PM,6,65.3,19202,M,M,280,28,122,38
9/3/19,PM,5,63.7,19354,-57.5,-89.5,M,M,M,M
9/3/19,PM,5,61.5,19577,-54.9,-86.9,M,M,M,M
9/3/19,PM,6,59.3,19812,M,M,300,2,122,39
9/3/19,PM,5,58.6,19883,-57.1,-89.1,M,M,M,M
9/3/19,PM,6,56.5,20116,M,M,225,12,122,39
9/3/19,PM,5,53.8,20424,-55.5,-87.5,M,M,M,M
9/3/19,PM,4,50,20890,-56.5,-88.5,270,13,121,39
9/3/19,PM,6,48.9,21031,M,M,270,13,121,39
9/3/19,PM,6,46.6,21336,M,M,240,15,121,39
9/3/19,PM,5,46.1,21403,-57.5,-89.5,M,M,M,M
9/3/19,PM,5,43.1,21829,-54.9,-86.9,M,M,M,M
9/3/19,PM,5,40.1,22286,-57.5,-89.5,M,M,M,M
9/3/19,PM,5,36.7,22847,-55.5,-87.5,M,M,M,M
9/3/19,PM,6,34.9,23164,M,M,0,0,121,40
9/3/19,PM,5,31.8,23754,-57.5,-89.5,M,M,M,M
9/3/19,PM,4,30,24130,-56.5,-88.5,200,5,121,40
9/3/19,PM,5,29.9,24151,-56.5,-88.5,M,M,M,M
9/3/19,PM,5,29.6,24215,-54.9,-86.9,M,M,M,M
9/3/19,PM,6,28.8,24384,M,M,295,7,121,40
9/3/19,PM,5,28.2,24526,-53.1,-86.1,M,M,M,M
9/3/19,PM,6,26.2,24993,M,M,325,11,121,41
9/3/19,PM,5,26.2,24999,-52.1,-85.1,M,M,M,M
9/3/19,PM,5,25.2,25252,-49.1,-83.1,M,M,M,M
9/3/19,PM,6,25,25298,M,M,5,18,121,41
9/3/19,PM,6,22.8,25908,M,M,20,12,122,41
9/3/19,PM,5,22,26142,-48.3,-82.3,M,M,M,M
9/3/19,PM,6,21.8,26212,M,M,110,16,122,41
9/3/19,PM,4,20,26780,-49.3,-83.3,120,9,122,40
9/3/19,PM,6,18.1,27432,M,M,75,12,122,40
9/3/19,PM,5,17.9,27505,-49.5,-83.5,M,M,M,M
9/3/19,PM,6,16.5,28041,M,M,95,10,122,40
9/3/19,PM,5,15.1,28623,-46.7,-81.7,M,M,M,M
9/3/19,PM,6,15,28651,M,M,95,10,123,40
9/3/19,PM,6,13.7,29260,M,M,125,16,123,39
9/3/19,PM,5,13,29612,-47.1,-82.1,M,M,M,M
9/3/19,PM,6,11.4,30480,M,M,210,12,122,38
9/3/19,PM,5,11.4,30487,-43.1,-79.1,M,M,M,M
9/3/19,PM,5,10.1,31295,-46.1,-81.1,M,M,M,M
9/3/19,PM,4,10,31370,-45.9,-80.9,60,10,122,38
9/3/19,PM,5,9.6,31641,-45.3,-80.3,M,M,M,M
9/3/19,PM,6,9.5,31699,M,M,355,1,122,38
9/3/19,PM,5,8.8,32227,-39.5,-76.5,M,M,M,M
9/3/19,PM,6,8.7,32308,M,M,25,11,122,38
9/3/19,PM,6,8.3,32613,M,M,80,3,122,38
9/3/19,PM,6,8,32918,M,M,40,17,123,38
9/3/19,PM,5,7.9,32964,-38.7,-75.7,M,M,M,M
9/3/19,PM,9,1007,94,23.6,14.6,0,0,0,0
9/3/19,PM,4,1000,153,21.8,12.8,35,3,196,0
9/3/19,PM,5,999,162,21.6,12.6,M,M,M,M
9/3/19,PM,6,982.6,304,M,M,50,4,218,0
9/3/19,PM,6,948.3,609,M,M,60,2,228,0
9/3/19,PM,4,925,822,15.4,11.4,350,3,222,0
9/3/19,PM,6,915,914,M,M,315,4,214,0
9/3/19,PM,5,909,969,14,11.4,M,M,M,M
9/3/19,PM,6,882.2,1219,M,M,265,8,167,0
9/3/19,PM,5,861,1422,11.2,7.7,M,M,M,M
9/3/19,PM,4,850,1533,10,8.1,260,14,115,0
9/3/19,PM,5,845,1582,9.6,8.1,M,M,M,M
9/3/19,PM,5,834,1690,8.4,5,M,M,M,M
9/3/19,PM,6,820.1,1828,M,M,265,16,98,0
9/3/19,PM,5,806,1970,6.2,2.1,M,M,M,M
9/3/19,PM,6,790,2133,M,M,280,21,96,0
9/3/19,PM,5,779,2247,5.2,-2.8,M,M,M,M
9/3/19,PM,5,774,2300,7,-17,M,M,M,M
9/3/19,PM,5,770,2342,8.2,-26.8,M,M,M,M
9/3/19,PM,6,761,2438,M,M,295,17,99,1
9/3/19,PM,5,743,2635,8.6,-40.4,M,M,M,M
9/3/19,PM,6,733.3,2743,M,M,265,14,99,1
9/3/19,PM,5,719,2904,6.8,-40.2,M,M,M,M
9/3/19,PM,6,706.9,3048,M,M,255,18,96,1
9/3/19,PM,4,700,3131,6,-43,255,18,95,1
9/3/19,PM,5,662,3585,4.2,-35.8,M,M,M,M
9/3/19,PM,6,656.2,3657,M,M,270,23,91,2
9/3/19,PM,5,656,3659,3.6,-18.4,M,M,M,M
9/3/19,PM,5,641,3845,2.2,-19.8,M,M,M,M
9/3/19,PM,5,624,4061,1.6,-40.4,M,M,M,M
9/3/19,PM,6,608.1,4267,M,M,275,27,91,3
9/3/19,PM,5,589,4523,0,-32,M,M,M,M
9/3/19,PM,6,563.2,4876,M,M,260,32,90,4
9/3/19,PM,5,529,5370,-6.1,-40.1,M,M,M,M
9/3/19,PM,6,521.2,5486,M,M,260,27,88,5
9/3/19,PM,5,517,5549,-6.5,-39.5,M,M,M,M
9/3/19,PM,5,509,5670,-6.9,-23.9,M,M,M,M
9/3/19,PM,4,500,5820,-7.7,-24.7,260,37,87,5
9/3/19,PM,5,495,5898,-7.9,-26.9,M,M,M,M
9/3/19,PM,6,482.3,6096,M,M,260,37,86,6
9/3/19,PM,5,436,6865,-16.3,-33.3,M,M,M,M
9/3/19,PM,5,425,7056,-17.9,-37.9,M,M,M,M
9/3/19,PM,5,420,7144,-18.3,-40.3,M,M,M,M
9/3/19,PM,5,416,7215,-18.7,-35.7,M,M,M,M
9/3/19,PM,4,400,7510,-20.9,-33.9,270,53,86,9
9/3/19,PM,6,394,7620,M,M,270,53,86,10
9/3/19,PM,5,391,7677,-21.9,-37.9,M,M,M,M
9/3/19,PM,5,386,7771,-22.7,-33.7,M,M,M,M
9/3/19,PM,5,377,7943,-23.7,-36.7,M,M,M,M
9/3/19,PM,5,372,8040,-24.3,-34.3,M,M,M,M
9/3/19,PM,5,346,8563,-27.9,-39.9,M,M,M,M
9/3/19,PM,5,342,8646,-28.3,-44.3,M,M,M,M
9/3/19,PM,5,330,8901,-29.7,-46.7,M,M,M,M
9/3/19,PM,6,318.8,9144,M,M,265,49,86,14
9/3/19,PM,5,312,9297,-33.3,-51.3,M,M,M,M
9/3/19,PM,4,300,9570,-35.9,-50.9,265,49,86,15
9/3/19,PM,6,292.1,9753,M,M,260,48,86,16
9/3/19,PM,5,281,10019,-39.9,-51.9,M,M,M,M
9/3/19,PM,4,250,10810,-45.9,-56.9,280,54,86,19
9/3/19,PM,5,235,11217,-49.5,-59.5,M,M,M,M
9/3/19,PM,5,226,11472,-50.3,-62.3,M,M,M,M
9/3/19,PM,5,218,11705,-52.3,-65.3,M,M,M,M
9/3/19,PM,6,211.9,11887,M,M,305,66,90,22
9/3/19,PM,4,200,12260,-54.1,-79.1,305,57,92,23
9/3/19,PM,5,193,12487,-54.9,-81.9,M,M,M,M
9/3/19,PM,6,192.7,12496,M,M,295,42,93,24
9/3/19,PM,6,174.8,13106,M,M,270,36,93,25
9/3/19,PM,5,163,13545,-62.3,-75.3,M,M,M,M
9/3/19,PM,5,158,13736,-63.1,-72.1,M,M,M,M
9/3/19,PM,5,155,13854,-62.9,-71.9,M,M,M,M
9/3/19,PM,4,150,14070,-64.3,-74.3,260,66,92,28
9/3/19,PM,5,145,14277,-64.3,-80.3,M,M,M,M
9/3/19,PM,6,143.9,14326,M,M,260,67,92,28
9/3/19,PM,5,143,14362,-64.1,-77.1,M,M,M,M
9/3/19,PM,5,141,14448,-64.9,-75.9,M,M,M,M
9/3/19,PM,5,139,14535,-63.3,-77.3,M,M,M,M
9/3/19,PM,5,135,14714,-63.5,-86.5,M,M,M,M
9/3/19,PM,5,133,14806,-61.3,-89.3,M,M,M,M
9/3/19,PM,6,130.3,14935,M,M,280,53,92,30
9/3/19,PM,5,129,14995,-60.5,-91.5,M,M,M,M
9/3/19,PM,6,124,15240,M,M,270,52,92,31
9/3/19,PM,5,120,15442,-62.7,-92.7,M,M,M,M
9/3/19,PM,5,113,15810,-63.7,-93.7,M,M,M,M
9/3/19,PM,6,112.3,15849,M,M,280,59,92,33
9/3/19,PM,6,106.9,16154,M,M,280,37,92,34
9/3/19,PM,5,106,16204,-60.5,-91.5,M,M,M,M
9/3/19,PM,4,100,16570,-61.1,-92.1,270,39,92,35
9/3/19,PM,5,95,16889,-59.9,-90.9,M,M,M,M
9/3/19,PM,5,80.1,17947,-61.7,-91.7,M,M,M,M
9/3/19,PM,6,75.8,18288,M,M,270,19,92,38
9/3/19,PM,5,70.8,18717,-57.1,-89.1,M,M,M,M
9/3/19,PM,4,70,18790,-57.3,-89.3,300,18,92,38
9/3/19,PM,5,68.5,18926,-57.5,-89.5,M,M,M,M
9/3/19,PM,5,66.8,19085,-55.9,-87.9,M,M,M,M
9/3/19,PM,5,63.7,19385,-57.3,-89.3,M,M,M,M
9/3/19,PM,5,61.2,19638,-55.5,-87.5,M,M,M,M
9/3/19,PM,5,57.3,20054,-57.9,-89.9,M,M,M,M
9/3/19,PM,5,51.7,20701,-57.7,-89.7,M,M,M,M
9/3/19,PM,4,50,20920,-56.9,-88.9,270,12,93,40
9/3/19,PM,5,49.6,20971,-57.1,-89.1,M,M,M,M
9/3/19,PM,5,48.7,21087,-55.3,-87.3,M,M,M,M
9/3/19,PM,6,46.8,21336,M,M,270,15,93,40
9/3/19,PM,5,44.6,21645,-56.3,-88.3,M,M,M,M
9/3/19,PM,5,43.3,21833,-54.5,-87.5,M,M,M,M
9/3/19,PM,6,42.6,21945,M,M,250,1,93,40
9/3/19,PM,5,38.6,22570,-52.5,-85.5,M,M,M,M
9/3/19,PM,6,35.2,23164,M,M,210,14,92,41
9/3/19,PM,5,34.5,23291,-54.3,-87.3,M,M,M,M
9/3/19,PM,5,32.2,23735,-51.7,-84.7,M,M,M,M
9/3/19,PM,6,30.6,24079,M,M,230,1,92,41
9/3/19,PM,4,30,24200,-53.3,-86.3,255,1,92,41
9/3/19,PM,5,29.7,24264,-53.5,-86.5,M,M,M,M
9/3/19,PM,6,29.2,24384,M,M,245,4,92,41
9/3/19,PM,5,26.8,24926,-51.7,-84.7,M,M,M,M
9/3/19,PM,6,25.3,25298,M,M,125,12,91,41
9/3/19,PM,6,24.1,25603,M,M,135,15,91,41
9/3/19,PM,5,22,26198,-53.3,-86.3,M,M,M,M
9/3/19,PM,4,20,26820,-51.3,-84.3,60,2,91,40
9/3/19,PM,6,18.2,27432,M,M,160,3,91,40
9/3/19,PM,5,14,29163,-45.1,-80.1,M,M,M,M
9/3/19,PM,5,11.9,30243,-45.9,-80.9,M,M,M,M
9/3/19,PM,6,11.5,30480,M,M,145,2,90,40
9/3/19,PM,4,10,31420,-40.7,-77.7,155,8,90,40
9/3/19,PM,6,8.8,32308,M,M,110,7,90,40
9/3/19,PM,5,8.4,32598,-42.7,-78.7,M,M,M,M
9/4/19,AM,9,1004,94,23.6,15.6,160,2,0,0
9/4/19,AM,4,1000,133,23.4,14.4,160,4,339,0
9/4/19,AM,5,983,281,22.4,13.4,M,M,M,M
9/4/19,AM,6,980.4,304,M,M,165,10,341,0
9/4/19,AM,6,946.5,609,M,M,170,16,345,0
9/4/19,AM,4,925,808,17.6,12.6,180,16,349,0
9/4/19,AM,6,913.5,914,M,M,180,16,350,0
9/4/19,AM,5,913,919,16.8,12.1,M,M,M,M
9/4/19,AM,6,881.3,1219,M,M,185,15,354,0
9/4/19,AM,6,850.2,1524,M,M,230,15,2,1
9/4/19,AM,4,850,1526,12.6,8.6,235,16,2,1
9/4/19,AM,6,819.5,1828,M,M,240,19,13,1
9/4/19,AM,6,789.8,2133,M,M,245,23,23,1
9/4/19,AM,5,782,2215,7.2,3.9,M,M,M,M
9/4/19,AM,5,764,2406,7,-1,M,M,M,M
9/4/19,AM,5,761,2438,7.2,-4.8,M,M,M,M
9/4/19,AM,6,761,2438,M,M,255,24,32,1
9/4/19,AM,5,757,2481,9,-24,M,M,M,M
9/4/19,AM,5,755,2503,9.6,-34.4,M,M,M,M
9/4/19,AM,5,747,2591,10.2,-35.8,M,M,M,M
9/4/19,AM,5,742,2647,9.6,-11.4,M,M,M,M
9/4/19,AM,5,736,2714,9,-10,M,M,M,M
9/4/19,AM,6,733.4,2743,M,M,265,23,40,2
9/4/19,AM,5,725,2838,8.2,-12.8,M,M,M,M
9/4/19,AM,5,718,2918,7.4,-8.6,M,M,M,M
9/4/19,AM,5,703,3091,6,-9,M,M,M,M
9/4/19,AM,4,700,3133,6,-9,280,21,49,2
9/4/19,AM,5,692,3227,6,-12,M,M,M,M
9/4/19,AM,5,687,3286,5.8,-9.2,M,M,M,M
9/4/19,AM,5,683,3334,5.6,-3.4,M,M,M,M
9/4/19,AM,6,681.5,3352,M,M,285,23,54,2
9/4/19,AM,5,672,3466,5.4,-3.6,M,M,M,M
9/4/19,AM,6,656.3,3657,M,M,285,26,60,2
9/4/19,AM,5,630,3988,1.8,-6.2,M,M,M,M
9/4/19,AM,5,619,4129,1.6,-11.4,M,M,M,M
9/4/19,AM,6,608.4,4267,M,M,275,33,70,3
9/4/19,AM,5,599,4392,0,-13,M,M,M,M
9/4/19,AM,6,585.6,4572,M,M,280,32,73,4
9/4/19,AM,5,584,4594,-1.3,-10.3,M,M,M,M
9/4/19,AM,5,571,4772,-2.1,-15.1,M,M,M,M
9/4/19,AM,5,566,4842,-2.3,-19.3,M,M,M,M
9/4/19,AM,6,563.6,4876,M,M,270,37,76,4
9/4/19,AM,5,560,4926,-2.5,-16.5,M,M,M,M
9/4/19,AM,5,551,5054,-3.1,-18.1,M,M,M,M
9/4/19,AM,5,544,5155,-3.7,-24.7,M,M,M,M
9/4/19,AM,5,536,5271,-4.7,-20.7,M,M,M,M
9/4/19,AM,5,528,5389,-4.7,-29.7,M,M,M,M
9/4/19,AM,5,526,5419,-4.9,-26.9,M,M,M,M
9/4/19,AM,6,521.5,5486,M,M,255,33,77,5
9/4/19,AM,5,521,5494,-5.5,-22.5,M,M,M,M
9/4/19,AM,5,501,5798,-8.3,-23.3,M,M,M,M
9/4/19,AM,4,500,5820,-8.3,-23.3,260,36,77,6
9/4/19,AM,5,495,5898,-8.5,-30.5,M,M,M,M
9/4/19,AM,6,482.4,6096,M,M,270,42,78,7
9/4/19,AM,5,482,6103,-10.3,-24.3,M,M,M,M
9/4/19,AM,5,476,6199,-10.9,-26.9,M,M,M,M
9/4/19,AM,5,471,6280,-11.1,-33.1,M,M,M,M
9/4/19,AM,5,455,6544,-12.9,-34.9,M,M,M,M
9/4/19,AM,6,445.4,6705,M,M,265,52,79,8
9/4/19,AM,5,440,6798,-14.7,-31.7,M,M,M,M
9/4/19,AM,5,438,6832,-15.1,-28.1,M,M,M,M
9/4/19,AM,5,435,6884,-15.3,-31.3,M,M,M,M
9/4/19,AM,5,432,6936,-15.9,-23.9,M,M,M,M
9/4/19,AM,5,429,6988,-16.1,-22.1,M,M,M,M
9/4/19,AM,5,420,7147,-16.7,-35.7,M,M,M,M
9/4/19,AM,5,417,7201,-17.3,-38.3,M,M,M,M
9/4/19,AM,4,400,7520,-19.7,-32.7,255,52,79,11
9/4/19,AM,6,394.6,7620,M,M,255,52,79,11
9/4/19,AM,5,384,7821,-22.1,-32.1,M,M,M,M
9/4/19,AM,5,376,7976,-23.5,-27.3,M,M,M,M
9/4/19,AM,5,367,8151,-24.9,-27.6,M,M,M,M
9/4/19,AM,5,364,8210,-25.1,-27.5,M,M,M,M
9/4/19,AM,5,355,8391,-26.1,-30.8,M,M,M,M
9/4/19,AM,5,336,8786,-28.7,-32.7,M,M,M,M
9/4/19,AM,5,323,9067,-30.5,-37.5,M,M,M,M
9/4/19,AM,6,319.5,9144,M,M,250,49,77,15
9/4/19,AM,5,318,9177,-31.1,-42.1,M,M,M,M
9/4/19,AM,4,300,9590,-34.7,-42.7,255,50,77,16
9/4/19,AM,6,293,9753,M,M,260,48,77,17
9/4/19,AM,5,293,9754,-35.9,-43.9,M,M,M,M
9/4/19,AM,5,287,9897,-36.3,-50.3,M,M,M,M
9/4/19,AM,5,271,10291,-39.7,-54.7,M,M,M,M
9/4/19,AM,6,256.4,10668,M,M,265,65,77,20
9/4/19,AM,4,250,10840,-44.3,-53.3,265,64,78,20
9/4/19,AM,5,214,11858,-53.5,-60.5,M,M,M,M
9/4/19,AM,5,208,12040,-54.1,-63.1,M,M,M,M
9/4/19,AM,5,207,12071,-53.1,-62.1,M,M,M,M
9/4/19,AM,5,202,12228,-53.1,-63.1,M,M,M,M
9/4/19,AM,4,200,12290,-53.3,-63.3,270,55,79,25
9/4/19,AM,5,189,12653,-54.1,-72.1,M,M,M,M
9/4/19,AM,6,175.8,13106,M,M,260,44,80,27
9/4/19,AM,5,158,13778,-62.3,-80.3,M,M,M,M
9/4/19,AM,4,150,14100,-63.5,-80.5,265,49,80,30
9/4/19,AM,5,146,14265,-63.9,-81.9,M,M,M,M
9/4/19,AM,5,132,14877,-66.3,-83.3,M,M,M,M
9/4/19,AM,6,130.7,14935,M,M,275,65,81,32
9/4/19,AM,5,129,15016,-66.7,-83.7,M,M,M,M
9/4/19,AM,5,127,15111,-64.1,-82.1,M,M,M,M
9/4/19,AM,6,124.3,15240,M,M,290,52,81,33
9/4/19,AM,5,123,15306,-64.5,-82.5,M,M,M,M
9/4/19,AM,5,122,15356,-63.1,-82.1,M,M,M,M
9/4/19,AM,5,120,15458,-62.1,-82.1,M,M,M,M
9/4/19,AM,6,118.3,15544,M,M,280,33,82,34
9/4/19,AM,5,115,15720,-62.7,-82.7,M,M,M,M
9/4/19,AM,5,109,16048,-64.9,-84.9,M,M,M,M
9/4/19,AM,4,100,16580,-62.3,-85.3,265,37,82,36
9/4/19,AM,5,97.8,16717,-62.9,-85.9,M,M,M,M
9/4/19,AM,5,94.4,16936,-60.3,-86.3,M,M,M,M
9/4/19,AM,5,90.8,17178,-59.9,-86.9,M,M,M,M
9/4/19,AM,5,78.7,18065,-61.7,-90.7,M,M,M,M
9/4/19,AM,6,75.9,18288,M,M,275,28,83,39
9/4/19,AM,5,75.1,18356,-59.5,-90.5,M,M,M,M
9/4/19,AM,4,70,18800,-60.1,-91.1,280,24,83,40
9/4/19,AM,5,64,19359,-59.3,-90.3,M,M,M,M
9/4/19,AM,5,60.4,19719,-60.7,-91.7,M,M,M,M
9/4/19,AM,5,58.6,19908,-58.1,-89.1,M,M,M,M
9/4/19,AM,5,54.5,20362,-59.7,-90.7,M,M,M,M
9/4/19,AM,5,53,20537,-57.9,-89.9,M,M,M,M
9/4/19,AM,4,50,20910,-59.9,-90.9,280,14,84,42
9/4/19,AM,5,49.6,20960,-60.1,-91.1,M,M,M,M
9/4/19,AM,5,48.3,21126,-57.5,-89.5,M,M,M,M
9/4/19,AM,6,46.7,21336,M,M,315,9,84,42
9/4/19,AM,6,44.6,21640,M,M,260,2,84,42
9/4/19,AM,6,42.5,21945,M,M,265,13,84,42
9/4/19,AM,5,40.9,22185,-52.5,-85.5,M,M,M,M
9/4/19,AM,5,31.6,23834,-56.1,-88.1,M,M,M,M
9/4/19,AM,4,30,24170,-54.1,-87.1,280,4,84,43
9/4/19,AM,5,29.1,24365,-53.1,-86.1,M,M,M,M
9/4/19,AM,6,29,24384,M,M,45,4,84,43
9/4/19,AM,5,26.1,25061,-54.9,-86.9,M,M,M,M
9/4/19,AM,5,23.8,25654,-51.5,-84.5,M,M,M,M
9/4/19,AM,6,22.9,25908,M,M,0,0,85,43
9/4/19,AM,6,20.8,26517,M,M,30,19,85,43
9/4/19,AM,5,20.1,26746,-52.1,-85.1,M,M,M,M
9/4/19,AM,4,20,26790,-51.9,-84.9,50,13,85,43
9/4/19,AM,6,18.1,27432,M,M,20,11,86,43
9/4/19,AM,6,17.3,27736,M,M,75,11,86,43
9/4/19,AM,5,15.7,28367,-48.3,-82.3,M,M,M,M
9/4/19,AM,6,15,28651,M,M,110,5,86,42
9/4/19,AM,6,13.7,29260,M,M,110,15,86,42
9/4/19,AM,5,13.2,29505,-48.5,-82.5,M,M,M,M
9/4/19,AM,6,12.5,29870,M,M,0,0,86,42
9/4/19,AM,6,11.4,30480,M,M,40,15,86,42
9/4/19,AM,5,10.9,30776,-43.5,-79.5,M,M,M,M
9/4/19,AM,4,10,31360,-45.1,-80.1,310,6,87,42
9/4/19,AM,5,9.6,31632,-45.5,-80.5,M,M,M,M
9/4/19,AM,6,9.5,31699,M,M,0,0,87,42
9/4/19,AM,5,8.6,32370,-41.5,-77.5,M,M,M,M
9/4/19,AM,6,8.3,32613,M,M,340,20,88,42
9/4/19,AM,6,7.3,33528,M,M,45,23,89,41
9/4/19,AM,4,7,33770,-41.1,-78.1,90,17,89,41
9/4/19,AM,5,6.9,33867,-41.7,-77.7,M,M,M,M
9/4/19,AM,9,1004,94,19.6,15.5,165,5,0,0
9/4/19,AM,4,1000,126,19.8,14.8,165,10,344,0
9/4/19,AM,5,997,152,19.4,14.4,M,M,M,M
9/4/19,AM,5,982,281,19.2,13.2,M,M,M,M
9/4/19,AM,6,979.4,304,M,M,185,29,354,0
9/4/19,AM,5,967,413,20.6,12.6,M,M,M,M
9/4/19,AM,5,959,484,20.6,11.6,M,M,M,M
9/4/19,AM,6,945.4,609,M,M,195,27,5,0
9/4/19,AM,4,925,799,18.8,10.8,195,23,7,0
9/4/19,AM,6,912.6,914,M,M,205,26,9,1
9/4/19,AM,5,903,1004,17,11,M,M,M,M
9/4/19,AM,6,880.4,1219,M,M,225,32,17,1
9/4/19,AM,5,878,1242,16.4,8.4,M,M,M,M
9/4/19,AM,4,850,1520,14.2,8.2,230,28,24,1
9/4/19,AM,6,819.2,1828,M,M,245,24,30,2
